Index, Unfiltered_temps, Filtered_temps
2965, -877, 5
2966, -2638, 6
2967, -3930, -16
2968, -3003, -15
2969, -1203, 12
2970, -2576, -5
2971, -2713, -13
2972, -2319, 8
2973, -2312, 14
2974, -3550, -4
2975, -4130, -12
2976, -3218, -10
2977, -2305, 10
2978, -3114, 4
2979, -4111, -12
2980, -3901, 5
2981, -1527, 32
2982, -2620, -5
2983, -3062, -20
2984, -2727, -3
2985, -1482, 13
2986, -2556, 0
2987, -2620, 2
2988, -1650, -3
2989, -835, 15
2990, -1872, -16
2991, -3389, -14
2992, -1743, 0
2993, -178, 19
2994, -984, 5
2995, -1405, -17
2996, -1055, -2
2997, 401, 23
2998, -114, -3
2999, -756, -23
3000, -643, -9
3001, 1100, 40
3002, 532, -2
3003, -746, -3
3004, 1021, 5
3005, 1061, 7
3006, 1694, -9
3007, -283, -16
3008, 677, 1
3009, 2795, 16
3010, 2043, 4
3011, 829, -13
3012, 1108, -10
3013, 3807, 42
3014, 2550, 1
3015, 1685, -9
3016, 2659, -7
3017, 3347, 11
3018, 1842, -7
3019, 1441, -10
3020, 3708, 6
3021, 3264, 34
3022, 3811, 0
3023, 1760, -26
3024, 3407, -3
3025, 3974, 18
3026, 2821, 2
3027, 1928, -8
3028, 3040, -7
3029, 4522, 13
3030, 2894, 2
3031, 1754, -10
3032, 2602, -11
3033, 3711, 14
3034, 3265, 3
3035, 2439, -19
3036, 3250, 7
3037, 3166, 5
3038, 1470, 13
3039, 1267, -21
3040, 949, -18
3041, 2184, 40
3042, 1539, 10
3043, 771, -17
3044, 1030, -16
3045, 1994, 24
3046, 721, 3
3047, -515, -12
3048, 251, 6
3049, 1726, 13
3050, -114, -12
3051, -1397, -20
3052, -694, 14
3053, 693, 5
3054, -710, 22
3055, -1443, -44
3056, -513, 6
3057, 19, 12
3058, -1955, -5
3059, -2420, -18
3060, -2026, 1
3061, -1196, 25
3062, -1459, -1
3063, -2935, -20
3064, -2448, -8
3065, -1806, 9
3066, -2862, 6
3067, -3149, -8
3068, -2614, 16
3069, -2456, 22
3070, -3940, -10
3071, -3899, -9
3072, -2129, -10
3073, -1798, 8
3074, -2811, 3
3075, -3859, -7
3076, -2762, -2
3077, -2627, 15
3078, -2848, -2
3079, -4701, -18
3080, -3166, -3
3081, -1680, 24
3082, -2430, -2
3083, -4346, -19
3084, -3457, -6
3085, -829, 18
3086, -2656, -2
3087, -2885, -11
3088, -1221, 6
3089, -285, 17
3090, -3196, -10
3091, -2600, -14
3092, -1597, -5
3093, -88, 10
3094, -84, 8
3095, -2014, -12
3096, -613, -2
3097, 552, 10
3098, 234, -3
3099, -1745, -5
3100, -151, 5
3101, 1037, 8
3102, 464, -15
3103, -169, -15
3104, 1015, 11
3105, 2420, 16
3106, 1226, 0
3107, 1667, -16
3108, 1406, 2
3109, 3536, 12
3110, 1017, 4
3111, 634, -23
3112, 2098, 1
3113, 3522, 23
3114, 2516, 9
3115, 867, -24
3116, 3426, -14
3117, 3390, 24
3118, 3120, -7
3119, 1318, -12
3120, 1694, 12
3121, 2102, 25
3122, 3238, -23
3123, 1910, -32
3124, 3665, -4
3125, 3642, 16
3126, 3122, 12
3127, 2463, -21
3128, 2741, -4
3129, 3187, 15
3130, 2773, 9
3131, 1295, -24
3132, 2266, -2
3133, 3242, 10
3134, 3491, 0
3135, 1347, -15
3136, 2448, -2
3137, 4034, 16
3138, 2189, -6
3139, 1644, -1
3140, 2057, -6
3141, 1896, 26
3142, 771, -14
3143, -143, -21
3144, 923, -1
3145, 2462, 19
3146, 883, 1
3147, -1074, -26
3148, 1137, 26
3149, 1689, 13
3150, -297, 10
3151, -702, -16
3152, -675, -10
3153, -420, -5
3154, -1437, 10
3155, -1483, -14
3156, -355, 11
3157, -1074, 8
3158, -1031, 0
3159, -2626, -10
3160, -994, -6
3161, -319, 16
3162, -1999, 4
3163, -4059, -18
3164, -1668, -3
3165, -1300, 11
3166, -2279, 13
3167, -3778, -22
3168, -3533, -6
3169, -1932, 21
3170, -2866, -5
3171, -4734, -8
3172, -2987, 4
3173, -2646, 7
3174, -2729, -6
3175, -3269, -18
3176, -2921, 0
3177, -1784, 25
3178, -2892, 0
3179, -3719, -29
3180, -3440, 8
3181, -2492, 20
3182, -1951, -7
3183, -3422, -8
3184, -2192, -3
3185, -1214, 5
3186, -2264, -6
3187, -1701, -12
3188, -2455, 24
3189, -810, 2
3190, -935, 3
3191, -2888, -21
3192, -1142, 7
3193, 44, 22
3194, -1463, -4
3195, -2410, -33
3196, -393, 8
3197, 706, 17
3198, -214, 5
3199, -1694, -15
3200, -10, -8
3201, 1102, 19
3202, 808, 5
3203, -146, -24
3204, 431, 2
3205, 780, 6
3206, 1337, 3
3207, 667, -7
3208, 1133, -2
3209, 2455, 16
3210, 1541, -1
3211, 514, -13
3212, 1901, -9
3213, 3237, 5
3214, 2967, 22
3215, 535, -15
3216, 2022, 1
3217, 3183, 29
3218, 3133, -7
3219, 1830, 0
3220, 3698, -10
3221, 4340, 22
3222, 1879, 8
3223, 2009, -23
3224, 2995, 3
3225, 3404, 20
3226, 2362, -5
3227, 1732, -14
3228, 2872, 5
3229, 3616, 19
3230, 2189, 2
3231, 2509, -25
3232, 2051, -1
3233, 3618, 14
3234, 2563, 14
3235, 871, -10
3236, 1289, -3
3237, 2853, 0
3238, 2186, 6
3239, 174, -8
3240, 2263, -6
3241, 1669, 30
3242, 2158, -2
3243, 372, -40
3244, 900, 0
3245, 2564, 19
3246, 1016, 13
3247, -650, -27
3248, 987, -7
3249, 837, 9
3250, -259, 5
3251, -1653, -17
3252, -255, 11
3253, 452, 21
3254, -1082, -17
3255, -1646, -13
3256, -1414, 8
3257, 10, 12
3258, -1343, -4
3259, -2844, -14
3260, -1545, 3
3261, -1273, 14
3262, -3099, -9
3263, -3377, -3
3264, -2155, -9
3265, -1311, 18
3266, -2313, 4
3267, -3537, -19
3268, -3274, -10
3269, -2033, 17
3270, -3181, 16
3271, -3178, -23
3272, -2920, 10
3273, -1802, 1
3274, -2795, 9
3275, -4409, -18
3276, -2560, -8
3277, -1289, 21
3278, -3127, 1
3279, -3849, -21
3280, -3018, 9
3281, -1966, 11
3282, -2306, -2
3283, -2834, -21
3284, -2105, 4
3285, -1924, 17
3286, -1757, -5
3287, -2884, -12
3288, -1487, -6
3289, -524, 19
3290, -2400, 2
3291, -2721, -18
3292, -524, 6
3293, -862, 13
3294, -1645, -13
3295, -2069, -32
3296, -928, 5
3297, 533, 19
3298, 340, 4
3299, -1569, -14
3300, 807, -9
3301, 1687, 12
3302, 435, -6
3303, -709, -5
3304, 81, -1
3305, 1712, 16
3306, 812, 0
3307, -417, -25
3308, 1347, 8
3309, 2679, 48
3310, 2156, -5
3311, -252, -17
3312, 2173, -4
3313, 2673, 11
3314, 3026, 3
3315, 1041, -7
3316, 2660, 2
3317, 3998, 2
3318, 2666, 2
3319, 1694, -17
3320, 2024, 4
3321, 3155, 20
3322, 2681, -11
3323, 1879, -34
3324, 3008, 17
3325, 3992, 9
3326, 3646, -6
3327, 2153, -16
3328, 2997, -6
3329, 4362, 15
3330, 2695, 7
3331, 2308, -27
3332, 2268, 8
3333, 2910, 20
3334, 2106, -1
3335, 1535, -19
3336, 1859, -8
3337, 3485, 17
3338, 953, 1
3339, 1287, -21
3340, 1652, 4
3341, 2425, 21
3342, 1233, 9
3343, 749, -32
3344, 1400, 2
3345, 2336, 7
3346, 369, 9
3347, -344, -23
3348, -740, 2
3349, 469, 22
3350, -463, 2
3351, -816, -26
3352, -1099, -8
3353, 116, 10
3354, -857, 1
3355, -3004, -14
3356, -1307, 2
3357, 174, 13
3358, -1476, 6
3359, -3111, -18
3360, -2366, -5
3361, -455, 18
3362, -2132, -5
3363, -3136, -16
3364, -2566, -5
3365, -1397, 8
3366, -2511, -1
3367, -3554, -8
3368, -2887, -2
3369, -2119, 50
3370, -3980, -28
3371, -3288, -9
3372, -3440, -2
3373, -2366, 11
3374, -2380, -6
3375, -3558, -22
3376, -3286, 6
3377, -1622, 21
3378, -3583, -5
3379, -4529, -11
3380, -2108, -12
3381, -1659, 11
3382, -2943, 0
3383, -3590, -3
3384, -2168, -5
3385, -1773, 16
3386, -2176, 3
3387, -3423, -29
3388, -2295, 0
3389, -928, 26
3390, -882, 2
3391, -2901, -44
3392, -1140, -8
3393, 272, 23
3394, -1087, -2
3395, -1949, -30
3396, -1052, -4
3397, -410, 16
3398, -940, 4
3399, -986, -12
3400, -289, 0
3401, 1160, 14
3402, 674, -14
3403, 211, -6
3404, 804, -12
3405, 1478, 10
3406, 643, 9
3407, 580, -10
3408, 1248, -6
3409, 2638, 20
3410, 2019, -11
3411, 193, -26
3412, 2227, 11
3413, 2881, 17
3414, 2277, -4
3415, 985, -15
3416, 1765, 6
3417, 3717, 22
3418, 2819, 4
3419, 2492, -20
3420, 2623, -5
3421, 3178, 13
3422, 3023, 10
3423, 1484, -25
3424, 1879, 2
3425, 3377, 44
3426, 3078, 0
3427, 1441, -14
3428, 2844, -2
3429, 3443, 7
3430, 2833, -4
3431, 1777, -9
3432, 2169, -3
3433, 4056, 15
3434, 3010, 3
3435, 1497, -8
3436, 2657, -1
3437, 3236, 14
3438, 1080, -16
3439, 388, -27
3440, 1381, -2
3441, 2589, 18
3442, 1041, 6
3443, 384, -48
3444, 837, 6
3445, 1604, 14
3446, 540, 2
3447, -150, -20
3448, 384, -11
3449, 1242, 18
3450, -353, 2
3451, -1232, -4
3452, -957, -4
3453, 1276, 7
3454, -965, 5
3455, -1919, -17
3456, -263, -20
3457, -1341, 14
3458, -1324, 9
3459, -2206, -17
3460, -2164, 4
3461, -1100, 12
3462, -2735, 1
3463, -2659, -17
3464, -2028, -11
3465, -1385, 38
3466, -3757, 4
3467, -3442, -16
3468, -3015, 5
3469, -2182, 18
3470, -2613, -12
3471, -4671, -19
3472, -2852, -1
3473, -1787, 20
3474, -2842, -2
3475, -3961, -11
3476, -2822, -2
3477, -2074, 11
3478, -3202, -6
3479, -4498, -11
3480, -2775, 1
3481, -2558, 17
3482, -1602, -5
3483, -3732, -32
3484, -2336, -9
3485, -1605, 28
3486, -2354, -5
3487, -3356, -17
3488, -1818, 12
3489, -1247, -1
3490, -1422, 2
3491, -2585, -18
3492, -1396, -10
3493, 466, 14
3494, -1298, -10
3495, -2308, -6
3496, -472, 4
3497, 1369, 38
3498, 385, -32
3499, -981, -18
3500, -457, -1
3501, 821, 13
3502, 79, 6
3503, -533, -26
3504, 1462, 2
3505, 1242, 18
3506, 1086, 1
3507, 1018, -16
3508, 1716, 3
3509, 3464, 15
3510, 971, -2
3511, 1184, -23
3512, 1843, 3
3513, 3651, 4
3514, 1903, 17
3515, 775, -18
3516, 2591, 2
3517, 4404, 11
3518, 2431, -2
3519, 1856, -38
3520, 3533, 3
3521, 4831, 10
3522, 3037, 5
3523, 1214, -16
3524, 2896, -1
3525, 4109, 24
3526, 2235, -8
3527, 2489, -27
3528, 3429, -2
3529, 3434, 26
3530, 2636, 8
3531, 1411, -15
3532, 3243, -7
3533, 3405, 11
3534, 3183, -3
3535, 925, -15
3536, 2557, 12
3537, 2493, 4
3538, 1440, -4
3539, 738, -9
3540, 1711, -1
3541, 2798, 24
3542, 1281, -15
3543, 1804, -12
3544, 821, -2
3545, 1147, 25
3546, 1466, -4
3547, 158, -24
3548, 444, 1
3549, 569, 25
3550, 332, -18
3551, -1065, -20
3552, -1155, 5
3553, 515, 25
3554, -1493, -2
3555, -1834, -29
3556, -273, -1
3557, -537, 19
3558, -746, -9
3559, -2301, -5
3560, -941, 9
3561, -302, 8
3562, -1336, -5
3563, -2862, -23
3564, -2360, 12
3565, -1638, 11
3566, -2685, 20
3567, -3004, -22
3568, -3420, 7
3569, -2034, 8
3570, -1985, -6
3571, -4042, -16
3572, -2481, 0
3573, -1257, 18
3574, -3014, -5
3575, -3583, 4
3576, -4067, -10
3577, -1436, -4
3578, -2409, 12
3579, -3909, -10
3580, -3342, -1
3581, -1422, 6
3582, -2921, 7
3583, -3783, -10
3584, -2311, -16
3585, 155, 40
3586, -2066, -9
3587, -2699, -14
3588, -2337, 10
3589, -1140, 6
3590, -2140, 3
3591, -2264, -21
3592, -1552, 2
3593, 147, 15
3594, -900, 3
3595, -1954, -16
3596, -653, -3
3597, 43, 24
3598, -1011, -1
3599, -846, -5
3600, 348, -11
3601, 482, 11
3602, 374, 10
3603, 193, -23
3604, 780, 4
3605, 1434, 42
3606, 1842, -10
3607, 562, -12
3608, 1743, -18
3609, 2686, 24
3610, 2437, 10
3611, 1581, -15
3612, 1826, -8
3613, 3341, 20
3614, 2268, -7
3615, 1083, -23
3616, 2636, -3
3617, 3142, 34
3618, 2268, -2
3619, 1449, -26
3620, 3248, -7
3621, 3846, 10
3622, 3329, -7
3623, 1851, -11
3624, 3245, -2
3625, 4721, 22
3626, 3608, 2
3627, 1787, -17
3628, 2670, 1
3629, 3910, 10
3630, 3527, -9
3631, 1518, -18
3632, 2678, 7
3633, 4373, 6
3634, 2417, 0
3635, 954, -7
3636, 2503, -2
3637, 2702, 5
3638, 1779, 7
3639, 147, -17
3640, 2698, -2
3641, 2430, 10
3642, 1645, 4
3643, 564, -10
3644, 869, -14
3645, 1531, 16
3646, 663, 0
3647, -541, -18
3648, -258, 6
3649, 1233, 12
3650, -832, -6
3651, -2018, -19
3652, -581, 6
3653, 350, 13
3654, -209, 2
3655, -2451, -22
3656, -1594, -1
3657, 130, 22
3658, -1937, 5
3659, -2117, -22
3660, -2239, -7
3661, -1407, 13
3662, -2099, 8
3663, -3068, -22
3664, -2366, -2
3665, -1747, 52
3666, -2232, -4
3667, -4075, -22
3668, -1573, 5
3669, -820, 11
3670, -3107, -2
3671, -4351, -20
3672, -3819, 30
3673, -2082, 12
3674, -2850, 1
3675, -4277, -13
3676, -4392, -5
3677, -1957, 12
3678, -2550, 1
3679, -3923, -13
3680, -2706, -4
3681, -1493, 23
3682, -3158, -6
3683, -3944, -22
3684, -1868, 1
3685, -1890, 17
3686, -2328, 10
3687, -3185, -24
3688, -2422, -8
3689, -1291, 22
3690, -957, -7
3691, -2610, -6
3692, -1493, -4
3693, -1093, 11
3694, -1185, 2
3695, -1751, -12
3696, -832, -1
3697, 386, 9
3698, 333, 1
3699, -1017, -56
3700, 94, 13
3701, 1001, 27
3702, 247, -6
3703, -1036, -22
3704, 1111, -10
3705, 1363, 20
3706, 1875, 9
3707, -482, -28
3708, 1445, -17
3709, 3535, 19
3710, 2076, 7
3711, 315, -17
3712, 2185, 1
3713, 3149, 19
3714, 1801, -16
3715, 1861, -21
3716, 2989, 11
3717, 3491, 10
3718, 2548, 2
3719, 2814, -15
3720, 2779, -5
3721, 4361, 10
3722, 3127, 13
3723, 2570, -15
3724, 2795, 0
3725, 3667, 4
3726, 3088, -1
3727, 1460, -13
3728, 2360, -3
3729, 3773, 12
3730, 2145, 8
3731, 2383, -15
3732, 3039, 0
3733, 3871, 26
3734, 1772, -1
3735, 621, -23
3736, 2555, 7
3737, 2678, 8
3738, 2032, 12
3739, 1503, -29
3740, 1972, -2
3741, 2826, 59
3742, 989, 2
3743, 994, -27
3744, 1502, 1
3745, 2205, 15
3746, 852, -8
3747, 470, -9
3748, 20, 6
3749, 1033, 10
3750, 362, -8
3751, -461, -12
3752, -1094, -8
3753, -79, 32
3754, -296, -2
3755, -1711, -9
3756, -1299, -3
3757, -563, 13
3758, -1980, 5
3759, -1956, -20
3760, -1054, -5
3761, -1105, 16
3762, -2247, -9
3763, -3073, -5
3764, -1439, 6
3765, -1443, 21
3766, -2490, -10
3767, -3510, -26
3768, -2995, 6
3769, -1833, 10
3770, -2428, 1
3771, -4372, -7
3772, -3525, 1
3773, -1909, 15
3774, -3199, -24
3775, -4053, -10
3776, -2906, 0
3777, -2286, 14
3778, -3161, -6
3779, -3737, -6
3780, -3061, -9
3781, -934, 11
3782, -2414, 4
3783, -3785, -5
3784, -3095, -11
3785, -2507, 8
3786, -2320, 8
3787, -2444, -11
3788, -1823, -2
3789, -1346, 11
3790, -2117, -9
3791, -2511, -7
3792, -1440, 16
3793, -920, 9
3794, -1010, -7
3795, -1200, -18
3796, -1355, 10
3797, 823, 12
3798, 297, -2
3799, -458, -15
3800, -875, -5
3801, 1422, 16
3802, 1429, 8
3803, -1081, -20
3804, 599, -6
3805, 2457, 20
3806, 1428, -1
3807, 411, -30
3808, 1072, 2
3809, 2982, 10
3810, 1791, -5
3811, 1127, -14
3812, 1948, -5
3813, 3230, 28
3814, 2879, 4
3815, 1097, -18
3816, 2643, -8
3817, 3551, 0
3818, 3086, 4
3819, 2507, -2
3820, 3459, 5
3821, 3768, 10
3822, 2879, -4
3823, 1717, -13
3824, 2966, 1
3825, 4031, 6
3826, 2401, 2
3827, 3152, -12
3828, 3366, -12
3829, 4003, 18
3830, 2786, 6
3831, 2072, -9
3832, 3441, -18
3833, 4430, 32
3834, 2285, 14
3835, 892, -28
3836, 2239, -4
3837, 2883, 22
3838, 2374, 3
3839, -562, -16
3840, 2522, -8
3841, 2305, 19
3842, 1773, -1
3843, -159, -14
3844, 1818, -3
3845, 1678, 15
3846, 1218, 7
3847, 486, -23
3848, 726, -2
3849, 1507, 10
3850, 337, 1
3851, -597, -9
3852, 31, 6
3853, 45, 22
3854, -1254, -2
3855, -2474, -40
3856, -1679, 0
3857, 726, 16
3858, -2082, -11
3859, -2831, 0
3860, -1619, 4
3861, -1149, 11
3862, -2066, -8
3863, -3494, -18
3864, -2235, 6
3865, -1206, 24
3866, -2673, -10
3867, -3122, -23
3868, -3374, 1
3869, -264, 14
3870, -2677, 9
3871, -3483, -35
3872, -3514, 15
3873, -3076, 12
3874, -2690, 10
3875, -4825, -25
3876, -3326, 7
3877, -2209, 6
3878, -3387, 0
3879, -3973, -10
3880, -4116, -3
3881, -1845, 13
3882, -3159, -1
3883, -3113, -10
3884, -1639, 5
3885, -1338, 10
3886, -2712, -10
3887, -3322, -21
3888, -1300, -6
3889, -783, 34
3890, -1896, -8
3891, -2510, -18
3892, -1116, 4
3893, -1064, 13
3894, -1659, 1
3895, -2015, -20
3896, -402, 1
3897, -100, 17
3898, -1594, -5
3899, -1051, -12
3900, 717, -30
3901, 1051, 34
3902, 341, -1
3903, -56, -11
3904, 221, -8
3905, 1592, 2
3906, 1107, 20
3907, 183, -42
3908, 1425, 3
3909, 1954, 20
3910, 1049, 1
3911, 629, -11
3912, 1512, -15
3913, 3673, 34
3914, 2175, -7
3915, 722, -9
3916, 2594, 11
3917, 2649, 13
3918, 2547, -10
3919, 992, -22
3920, 2163, 8
3921, 3875, 15
3922, 3105, -8
3923, 2628, -14
3924, 2715, 7
3925, 3916, 7
3926, 3271, -4
3927, 2607, -24
3928, 3164, 20
3929, 4067, 27
3930, 2564, -16
3931, 1651, -12
3932, 2885, 11
3933, 3217, 12
3934, 2899, -4
3935, 1619, -11
3936, 1425, -8
3937, 2794, 12
3938, 1881, 3
3939, 1026, -13
3940, 1258, 5
3941, 2869, 11
3942, 1281, -14
3943, -190, -16
3944, 1548, -5
3945, 1737, 24
3946, 45, 1
3947, -733, -22
3948, 310, 7
3949, 1732, 7
3950, 144, 5
3951, -1238, -21
3952, -54, -2
3953, 77, 36
3954, -1070, 3
3955, -2362, -7
3956, -1329, -8
3957, -8, 10
3958, -1979, -1
3959, -2915, -10
3960, -2069, 0
3961, -375, 32
3962, -815, -6
3963, -2503, -18
3964, -2525, 4
3965, -962, 11
3966, -2442, 8
3967, -4396, -10
3968, -2239, -11
3969, -2142, 12
3970, -2209, 0
3971, -3641, -12
3972, -2982, -6
3973, -1925, 21
3974, -3211, -1
3975, -4093, -42
3976, -2560, 9
3977, -2489, 15
3978, -2731, -9
3979, -4073, -22
3980, -3167, -2
3981, -1839, 23
3982, -2525, 0
3983, -4075, -34
3984, -2510, 4
3985, -1552, 11
3986, -2192, -2
3987, -2679, -36
3988, -1850, 1
3989, -867, 24
3990, -1939, -6
3991, -2330, -21
3992, -2248, -8
3993, -794, 18
3994, -236, 12
3995, -1236, -12
3996, -731, -18
3997, 1030, 18
3998, -626, -1
3999, -1339, -29
4000, -443, 7
4001, 1120, 10
4002, 502, 9
4003, -673, -13
4004, 674, -3
4005, 2524, 14
4006, 858, -2
4007, 356, -18
4008, 1953, 6
4009, 3179, 8
4010, 2514, 5
4011, 1208, -16
4012, 1636, -2
4013, 3096, 17
4014, 2078, 8
4015, 1500, -23
4016, 2537, -1
4017, 3542, 12
4018, 2310, 0
4019, 1772, -10
4020, 3544, 2
4021, 3741, 32
4022, 3076, -3
4023, 2460, -11
4024, 2657, -13
4025, 4083, 6
4026, 2569, 11
4027, 2428, -16
4028, 3570, -4
4029, 3031, 21
4030, 3271, -6
4031, 1720, -18
4032, 3036, -6
4033, 4190, 17
4034, 2249, 5
4035, 1664, -17
4036, 2041, -1
4037, 3090, 23
4038, 1933, -8
4039, 1091, -21
4040, 1482, 2
4041, 1908, 18
4042, 2623, 12
4043, -216, -15
4044, 1663, -8
4045, 1815, 14
4046, 581, -2
4047, -419, -12
4048, 208, 2
4049, 1696, 15
4050, -661, -14
4051, -1052, -17
4052, -61, 8
4053, 891, 10
4054, 124, -1
4055, -2200, -20
4056, -481, -7
4057, -323, 16
4058, -1542, -7
4059, -2662, -9
4060, -2568, 9
4061, -1514, 0
4062, -2087, 4
4063, -2944, -40
4064, -2130, 2
4065, -1790, 22
4066, -2565, -6
4067, -4149, -13
4068, -2629, -4
4069, -1426, 15
4070, -3387, 0
4071, -3668, -12
4072, -2588, -4
4073, -1577, 0
4074, -2236, 17
4075, -2833, -26
4076, -3367, 7
4077, -2150, 29
4078, -3065, -3
4079, -3815, -15
4080, -3892, -4
4081, -2763, 24
4082, -2400, -12
4083, -3471, -17
4084, -1248, 0
4085, -1353, 17
4086, -2719, 6
4087, -3417, -25
4088, -2351, 6
4089, -397, 14
4090, -1229, 0
4091, -2078, -14
4092, -1539, -9
4093, -215, 10
4094, -537, 2
4095, -1851, -10
4096, -676, 5
4097, 888, 12
4098, -1057, 1
4099, -1462, -22
4100, 159, 2
4101, 1152, 42
4102, 459, -22
4103, -426, -17
4104, 553, -1
4105, 1745, 14
4106, 384, 4
4107, 660, -4
4108, 1299, -18
4109, 2024, 13
4110, 1630, 2
4111, 819, -10
4112, 1399, -12
4113, 2340, 4
4114, 1935, 7
4115, 1238, -26
4116, 2744, 18
4117, 4160, 30
4118, 3067, -10
4119, 2277, -23
4120, 2642, -8
4121, 4957, 21
4122, 2356, 5
4123, 669, -11
4124, 3663, -6
4125, 3363, 12
4126, 2603, 5
4127, 1248, -20
4128, 3253, -1
4129, 4044, 22
4130, 3014, -20
4131, 981, -19
4132, 3063, 4
4133, 3049, 17
4134, 2479, 3
4135, 1697, -15
4136, 1256, -3
4137, 3701, 13
4138, 1692, -10
4139, 1061, -8
4140, 1760, 2
4141, 2822, 22
4142, 1958, 4
4143, 872, -10
4144, 1479, -3
4145, 1637, 16
4146, 789, -4
4147, -313, -18
4148, -668, 1
4149, 865, 19
4150, -9, -1
4151, -1439, -14
4152, -1320, -8
4153, 1406, 30
4154, -445, -8
4155, -1605, -32
4156, -819, 16
4157, -261, 12
4158, -2031, -2
4159, -2111, -46
4160, -1236, 7
4161, -838, 19
4162, -1906, 2
4163, -3274, -28
4164, -2199, 6
4165, -777, 9
4166, -2109, 2
4167, -4083, -8
4168, -3133, -13
4169, -2292, 26
4170, -3178, -5
4171, -3428, -15
4172, -2700, -4
4173, -1676, 13
4174, -3795, 2
4175, -3442, -12
4176, -3188, 2
4177, -1323, 10
4178, -2535, 2
4179, -3592, -10
4180, -2134, -11
4181, -1564, 32
4182, -2318, 4
4183, -4740, -17
4184, -3717, -14
4185, -2258, 29
4186, -2281, 2
4187, -2852, -15
4188, -1948, 0
4189, -1211, 12
4190, -2129, -12
4191, -2259, -11
4192, -1063, 4
4193, -1286, 14
4194, -1551, -1
4195, -1239, -20
4196, -1002, -1
4197, 1190, 23
4198, -1015, 5
4199, -744, -14
4200, 172, -5
4201, 1287, 20
4202, 600, -2
4203, 7, -6
4204, 591, 5
4205, 2074, 20
4206, 2071, -15
4207, -197, -11
4208, 1702, -10
4209, 2732, 18
4210, 2267, -1
4211, 1462, -17
4212, 2046, 7
4213, 2728, 38
4214, 1671, 9
4215, 1074, -28
4216, 2556, -12
4217, 3313, 9
4218, 3531, 6
4219, 2036, -14
4220, 2647, 8
4221, 3432, 11
4222, 3440, -6
4223, 2540, -11
4224, 3127, 6
4225, 3982, 0
4226, 2645, -6
4227, 2209, -4
4228, 3786, -4
4229, 3916, 26
4230, 2395, -12
4231, 1884, -12
4232, 1979, -1
4233, 3936, 28
4234, 2563, 0
4235, 1776, -24
4236, 2208, -6
4237, 2447, 14
4238, 1330, 11
4239, 1080, -28
4240, 2527, -1
4241, 1920, 13
4242, 1293, 5
4243, -94, -8
4244, 1118, 0
4245, 1275, 10
4246, 1477, -7
4247, -56, -18
4248, 519, 4
4249, 770, 28
4250, -58, 12
4251, -1314, -14
4252, -810, -6
4253, 424, 10
4254, -615, 4
4255, -2264, -10
4256, -1163, -1
4257, -918, 13
4258, -691, -8
4259, -2956, -14
4260, -2188, 24
4261, -408, 14
4262, -2180, -8
4263, -3524, -14
4264, -1352, -11
4265, -193, 42
4266, -1450, 2
4267, -4447, -18
4268, -2378, 0
4269, -1798, 6
4270, -2940, -9
4271, -4601, -20
4272, -2188, 15
4273, -1706, 7
4274, -2699, 0
4275, -4355, -20
4276, -2977, 0
4277, -2540, 2
4278, -3148, 10
4279, -3488, -11
4280, -2983, 2
4281, -1592, 9
4282, -2913, -1
4283, -4662, -34
4284, -1723, -5
4285, -1320, 17
4286, -2027, 4
4287, -3337, -19
4288, -2343, 4
4289, -1028, 8
4290, -2740, 14
4291, -2968, -20
4292, -2093, -7
4293, -73, 21
4294, -966, -7
4295, -2583, -27
4296, -458, 7
4297, 476, 59
4298, 67, 10
4299, -1432, -34
4300, -44, 4
4301, 1161, 14
4302, 280, -2
4303, -1352, -27
4304, 863, 12
4305, 1339, 19
4306, 813, 4
4307, 289, -22
4308, 1405, 0
4309, 2206, 7
4310, 1990, -2
4311, 378, -7
4312, 2376, 0
4313, 2853, 20
4314, 2599, -3
4315, 828, -33
4316, 2828, 11
4317, 3568, 16
4318, 3878, 4
4319, 1839, -17
4320, 2550, -4
4321, 3984, 19
4322, 2576, -9
4323, 1604, -15
4324, 3551, -4
4325, 4067, 23
4326, 2833, 4
4327, 1536, -26
4328, 3168, 3
4329, 3661, 14
4330, 2975, 5
4331, 1478, -21
4332, 3273, 0
4333, 3725, 17
4334, 2574, 2
4335, 1654, -50
4336, 2218, 7
4337, 2663, 22
4338, 2614, -1
4339, 1409, -13
4340, 1170, 1
4341, 1825, 11
4342, 1917, 5
4343, 718, -46
4344, 1135, 6
4345, 1455, 11
4346, 551, 4
4347, -939, -26
4348, 650, 2
4349, 1130, 12
4350, -418, 30
4351, -1578, -18
4352, 226, -7
4353, 479, 16
4354, -605, -6
4355, -2626, -21
4356, -1168, 10
4357, -162, 18
4358, -1739, -1
4359, -3294, -22
4360, -2408, 4
4361, -793, 22
4362, -2585, 1
4363, -3014, -22
4364, -2691, 7
4365, -1276, 15
4366, -2691, -1
4367, -3536, -14
4368, -3542, -6
4369, -2633, 7
4370, -2394, 8
4371, -3207, -8
4372, -2330, -9
4373, -2557, 3
4374, -3480, 14
4375, -4958, -16
4376, -2829, 1
4377, -2131, 20
4378, -3677, -1
4379, -4728, -21
4380, -3096, 6
4381, -864, 16
4382, -2543, -6
4383, -3345, -22
4384, -1536, 9
4385, -1161, 16
4386, -2159, 2
4387, -3347, -25
4388, -2032, 4
4389, -607, 42
4390, -2630, 0
4391, -2820, -22
4392, -2331, -6
4393, 130, 21
